track_id,name,album,artist_name,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6H3Wa6hWR9DRMzMSd4pZkT,Make Your Own Kind Of Music,Mama's Big Ones,Cass Elliot,66,Not categorized,0.53,0.562,4,-13.018,1,0.0409,0.613,1.37e-06,0.257,0.697,121.081,139533,4
1OeZaHZfc301gelC5cUbNm,Where is my Mind? - Piano Cover,Haunted Piano - Halloween Moods,The Blue Notes,46,Not categorized,0.435,0.124,1,-17.274,0,0.0489,0.957,0.951,0.0812,0.189,146.266,166400,4
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Broadcast,Cutting Crew,79,album rock,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,280400,4
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,Back from the Edge,James Arthur,88,pop,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
00TFDHSe7s8cWm5CzDY8UP,Extreme Ways,18,Moby,64,downtempo,0.504,0.777,9,-7.916,0,0.0583,0.00106,0.00109,0.12,0.549,100.006,237640,4
37sINbJZcFdHFAsVNsPq1i,Superheroes,No Sound Without Silence,The Script,74,celtic rock,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4
0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Deluxe),Ed Sheeran,87,pop,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400,3
2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,Master Of Puppets (Remastered),Metallica,77,hard rock,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,515387,4
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,Synchronicity (Remastered 2003),The Police,88,album rock,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4
7oBazz4xCO7Ul3MJHhKy0Q,Jesus Doesn't Want Me For A Sunbeam - Live,MTV Unplugged In New York,Nirvana,59,grunge,0.51,0.641,8,-10.312,1,0.0812,0.0638,3.65e-06,0.272,0.295,113.646,277267,4
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Late Registration,Kanye West,82,chicago rap,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,4
1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,Watch The Throne,JAY-Z,83,east coast hip hop,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,219333,4
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,In The Lonely Hour,Sam Smith,84,pop,0.678,0.484,5,-5.795,1,0.0361,0.529,2.01e-05,0.0766,0.493,82.004,239317,4
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,In The Lonely Hour,Sam Smith,84,pop,0.413,0.42,0,-6.444,1,0.0416,0.588,6.39e-05,0.11,0.185,84.126,172724,4
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,84,pop,0.715,0.372,5,-8.237,1,0.0443,0.638,0.0,0.169,0.474,91.931,201000,4
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,90,art pop,0.391,0.084,0,-17.843,1,0.0317,0.953,0.0,0.0983,0.111,79.449,222370,4
50A1WCxKycJUHRr4Rz6WrD,What Are Words,What Are Words,Chris Medina,54,Not categorized,0.602,0.242,0,-7.402,1,0.0325,0.835,0.0,0.0859,0.462,123.85,189093,4
4VrWlk8IQxevMvERoX08iC,Chandelier,1000 Forms Of Fear,Sia,82,australian dance,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),FutureSex/LoveSounds,Justin Timberlake,73,dance pop,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,448573,4
60G0YTBb4gtAgb0ODAPNAn,What A Life,What A Life,Scarlet Pleasure,48,danish pop,0.716,0.572,9,-5.095,0,0.0391,0.799,1.89e-06,0.0793,0.64,113.779,185942,4
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,Arrival,ABBA,85,europop,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,4
4eHbdreAnSOrDDsFfc4Fpm,I Will Always Love You,The Bodyguard - Original Soundtrack Album,Whitney Houston,78,dance pop,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093,4
2MDw2DwUDTAhexLMREWsYW,Oh My God,OFF,Saint clara,53,danish pop,0.636,0.557,7,-6.086,1,0.21,0.304,2.39e-05,0.24,0.263,74.792,159886,4
7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,The Chainsmokers,86,pop,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
299l0c2f2WNnyKU5K8aQ6S,Barber: Adagio for Strings,Barber: Adagio for Strings,Samuel Barber,48,american modern classical,0.064,0.0735,10,-24.133,0,0.054,0.974,0.861,0.28,0.0306,72.616,537427,3
758P0zO2goHiN3NA5OW1Qe,Plastic,Videre,PIND,44,danish hip hop,0.843,0.664,11,-4.774,1,0.0648,0.252,0.0,0.1,0.531,124.0,183387,4
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,A Head Full of Dreams,Coldplay,82,permanent wave,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,4
63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,Steppenwolf,74,acid rock,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,210373,4
7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,Turning Point,Mario,75,dance pop,0.686,0.588,7,-8.343,0,0.0554,0.178,0.0,0.0954,0.617,94.519,249120,4
124Y9LPRCAz3q2OP0iCvcJ,London Calling,London Calling (Expanded Edition),The Clash,56,alternative rock,0.654,0.799,0,-6.92,1,0.0501,0.0706,0.0,0.0844,0.755,133.731,199733,4
7129iqBafaphfc3WPCGC0L,7 Years,Lukas Graham (Blue Album),Lukas Graham,52,danish pop,0.742,0.479,10,-5.83,1,0.0551,0.29,0.0,0.391,0.346,119.951,237300,4
5AsqDGKlZ7fGC6oeRIiPWx,Radio,Born To Die (Deluxe Version),Lana Del Rey,52,art pop,0.312,0.841,2,-5.244,1,0.0846,0.217,2.38e-05,0.0876,0.185,75.112,214587,4
5eCfNt8vtuyrqNbniOuO6k,Tomorrow Never Dies,Enter,Swan Lee,7,danish indie,0.369,0.736,0,-3.644,1,0.0326,0.0109,0.000244,0.372,0.194,132.461,255333,4
1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn (feat. Sia) - Radio Edit,Dusk Till Dawn (feat. Sia) [Radio Edit],ZAYN,74,pop,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000,4
1PWnAEQcbwQwK759otUbta,"Writing's On The Wall - From ""Spectre"" Soundtrack",Writing's On The Wall,Sam Smith,65,pop,0.261,0.302,5,-8.19,0,0.0339,0.769,2.57e-06,0.0863,0.0883,81.418,278987,3
37f4ITSlgPX81ad2EvmVQr,Fight Song,Wildfire,Rachel Platten,76,post-teen pop,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Dream Your Life Away,Vance Joy,85,folk-pop,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,Tame Impala,86,australian psych,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,Native,OneRepublic,87,piano rock,0.663,0.706,1,-4.972,0,0.0383,0.0654,0.0,0.118,0.474,122.013,257267,4
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Blue Hawaii,Elvis Presley,80,rock-and-roll,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,182360,3
3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),John Legend,86,neo soul,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,Avicii,86,dance pop,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
1Yk0cQdMLx5RzzFTYwmuld,Hello,25,Adele,74,british soul,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,4
2VxeLyX666F8uXCJ0dZF8B,Shallow,A Star Is Born Soundtrack,Lady Gaga,84,art pop,0.577,0.385,7,-6.362,1,0.03,0.371,0.0,0.231,0.331,95.82,215733,4
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,...Baby One More Time (Digital Deluxe Version),Britney Spears,83,dance pop,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),Some Nights,fun.,78,baroque pop,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4
0BCPKOYdS2jbQ8iyB56Zns,Clocks,A Rush of Blood to the Head,Coldplay,82,permanent wave,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,Harry Styles,84,pop,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,25,Adele,77,british soul,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,290900,4
4q2lRiodoQnyFO65watkse,True,The Twelve Inch Mixes,Spandau Ballet,58,new romantic,0.738,0.528,0,-9.746,1,0.0281,0.307,0.223,0.0733,0.415,97.39,365160,4
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,82,pop,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
6HPLeKiNm92RbykX2BDTUB,Stuck On You,Can't Slow Down,Lionel Richie,72,disco,0.509,0.317,5,-16.063,1,0.0305,0.621,5.28e-05,0.0878,0.247,131.783,192067,4
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,Led Zeppelin IV (Deluxe Edition),Led Zeppelin,78,album rock,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,4
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,The Massacre,50 Cent,81,east coast hip hop,0.613,0.574,11,-7.961,1,0.467,0.0253,3.13e-05,0.38,0.755,125.18,209107,5
4smkJW6uzoHxGReZqqwHS5,I'll Be Seeing You,Billie Holiday,Billie Holiday,67,adult standards,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,211533,3
3lAun9V0YdTlCSIEXPvfsY,La Vie en rose,Edith Piaf - The Best Of,Édith Piaf,60,chanson,0.371,0.278,7,-8.596,0,0.0303,0.981,0.0,0.272,0.338,82.331,187733,4
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),Witt Lowry,71,deep underground hip hop,0.504,0.788,3,-4.113,0,0.214,0.0132,0.0,0.363,0.228,169.907,186022,4
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Heaven & Hell,Ava Max,81,pop,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,72,canadian contemporary r&b,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,230227,4
4WnuHIJTLrFkAQdpryLDe7,Main Title (The Shining),The Shining (Selections from the Original Motion Picture Soundtrack),Wendy Carlos,44,synthesizer,0.197,0.0843,5,-22.946,1,0.0356,0.969,0.944,0.106,0.0725,134.864,204147,4
2NcIzHF5abrURe1IPldnD0,You're Not There,Lukas Graham (Blue Album),Lukas Graham,41,danish pop,0.742,0.339,2,-8.314,0,0.037,0.251,6.75e-05,0.103,0.0947,92.204,201100,4
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,76,sad lo-fi,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,179080,4
7aTuZWl7qYNYBAHDOurXOx,ICARUS,AWAKENING,Tony Ann,61,Not categorized,0.6,0.192,0,-17.904,0,0.0335,0.96,0.946,0.136,0.126,97.921,199467,4
5TSt0yJteAUApb7X3u5PJl,Settle Down - Acoustic,Settle Down (Acoustic),Woodlock,60,australian indie folk,0.605,0.756,0,-6.884,1,0.0302,0.251,4.07e-05,0.106,0.703,137.998,165376,4
672amoeenDyj593OhDRgak,Angel Zoo,Slush Hours,Phlake,51,danish pop,0.669,0.683,0,-5.214,1,0.173,0.207,3.99e-06,0.171,0.452,80.022,159720,4
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,Back to Bedlam,James Blunt,76,neo mellow,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,4
2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,Tracy Chapman,82,folk,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,296800,4
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Pendulum (Expanded Edition),Creedence Clearwater Revival,88,album rock,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133,4
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Jealous Ones Still Envy (J.O.S.E),Fat Joe,76,bronx hip hop,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,4
2cawJP5YFZrCvBQQ2kBZAH,Den Dejligste Boy,Tesla,Benjamin Hav,51,danish hip hop,0.847,0.724,9,-5.167,1,0.04,0.0213,0.00244,0.125,0.745,124.989,203497,4
563SfWAHJs4FBZMkRN0IFN,Send My Love (To Your New Lover),25,Adele,72,british soul,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,223079,4
3XkXJNMHJB0UiKiVz83yD7,Across the Lines,Tracy Chapman,Tracy Chapman,58,folk,0.76,0.278,9,-15.725,1,0.0649,0.231,0.000723,0.151,0.501,126.242,204667,4
0Yj7WP1MbAqQVQA5Na4I7E,La vie en rose,The Very Best Of Louis Armstrong,Louis Armstrong,54,adult standards,0.467,0.116,0,-9.831,1,0.0649,0.858,0.01,0.116,0.375,70.044,204267,4
285ieonEuLkll3zknYK2TY,The Last of Us,The Last of Us,Gustavo Santaolalla,62,argentine ambient,0.587,0.467,4,-12.392,0,0.0306,0.867,0.928,0.098,0.353,154.636,183533,3
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Willy And The Poor Boys (Expanded Edition),Creedence Clearwater Revival,86,album rock,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4
7FihoA0WgTT21DkWR7wbYR,"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack","Ashes (from ""Deadpool 2"" Motion Picture Soundtrack)",Céline Dion,63,canadian pop,0.342,0.425,0,-9.064,0,0.0425,0.459,0.0,0.122,0.115,110.62,199507,4
6FLwmdmW77N1Pxb1aWsZmO,Only Time,A Day Without Rain,Enya,71,celtic,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547,4
3TrmqgX0Pcgzcuacu6MYWk,Angel of the Morning,Deadpool (Original Motion Picture Soundtrack),Juice Newton,0,classic country pop,0.422,0.48,8,-4.744,1,0.0246,0.261,0.0149,0.0836,0.394,76.108,252573,4
5fdhThPDe6jQQDqCyWrdAn,Jolene,Jolene (Expanded Edition),Dolly Parton,77,classic country pop,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,161533,4
5FOamJTVE7MYt2eMZE4MYh,Mod Solnedgangen,Engle Eller Dæmoner,Nik & Jay,52,danish pop,0.679,0.84,1,-4.944,0,0.163,0.0745,0.0,0.0886,0.718,184.003,256747,4
16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),The Stranger (Legacy Edition),Billy Joel,68,album rock,0.664,0.88,2,-5.009,0,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,210760,4
73skF4Y2MgeL9YwJYv4ac9,Nu Her,Benjamin Og Albert,Benal,42,danish hip hop,0.967,0.7,0,-6.204,1,0.1,0.378,1.98e-06,0.321,0.654,115.968,242269,4
3R7fjB38qajI6JR69y5k4e,Walking Away,Born to Do It,Craig David,63,british soul,0.596,0.688,9,-6.367,0,0.0345,0.196,0.0,0.121,0.817,172.837,204867,4
1z2Q4w5rwYvYIV4mDVmP7d,Picking Time,The Best Of Banjo Music,Smokey River Boys,21,Not categorized,0.7,0.495,4,-8.266,1,0.0919,0.805,0.0,0.244,0.688,138.656,123000,4
4SykS8RWkF6eK6xeua7XLP,Monsters,Once Upon a Mind,James Blunt,68,neo mellow,0.375,0.409,0,-8.713,0,0.037,0.205,0.0,0.1,0.196,127.854,259991,3
1BncfTJAWxrsxyT9culBrj,Experience,In A Time Lapse,Ludovico Einaudi,77,compositional ambient,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,4
6ucR4KfvsBFWCMVFDvyKKl,Apologize,Shock Value,Timbaland,72,dance pop,0.653,0.603,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016,184400,4
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,Kendrick Lamar,87,conscious hip hop,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,232187,4
70LcF31zb1H0PyJoS1Sx1r,Creep,Pablo Honey,Radiohead,86,alternative rock,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640,4
7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Salad Days,Mac DeMarco,81,edmonton indie,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,231724,4
3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger (with Normani),Love Goes,Sam Smith,78,pop,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,171030,4
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,89,ambient pop,0.369,0.468,5,-9.013,1,0.0273,0.0205,0.566,0.109,0.18,94.434,290617,4
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Rihanna,79,barbadian pop,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,188238,4
6BxGGPBdNexcy53euZsrga,"Er Her (Artigeardit, KESI)",Held & Lykke Med At Komme Hjem,Artigeardit,56,danish hip hop,0.589,0.706,5,-5.033,0,0.312,0.151,0.0,0.0692,0.711,125.546,157102,5
6nek1Nin9q48AVZcWs9e9D,Paradise,Mylo Xyloto,Coldplay,84,permanent wave,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,73,pop soul,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
35PyQF7tMg1yFWqQO9TaVq,Søvnløs,Barn Af Byen,KESI,39,danish hip hop,0.794,0.499,1,-7.533,1,0.0655,0.00391,0.000192,0.14,0.14,98.96,195219,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,DECIDE,Djo,98,pov: indie,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,159246,4
0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,Metallica,Metallica,80,hard rock,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,388267,3
2UREu1Y8CO4jXkbvqAtP7g,Monster,Awake,Skillet,79,alternative metal,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,178013,4
4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,Nevermind (Remastered),Nirvana,83,grunge,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
3yUcJwYu7fXAfqMj9krY6l,Thank You,No Angel,Dido,75,dance pop,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,218360,4
6EXi6ZqTITKGtVBKqbphjL,Porcelain,Play,Moby,70,downtempo,0.551,0.628,0,-7.874,0,0.0294,0.00133,0.188,0.282,0.336,95.03,241160,4
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Appetite For Destruction,Guns N' Roses,86,glam metal,0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,356067,4
2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,Cowboys from Hell,Pantera,72,alternative metal,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,243533,4
2bL2gyO6kBdLkNSkxXNh6x,Animals,V,Maroon 5,81,pop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,4
1rqqCSm0Qe4I9rUvWncaom,High Hopes,Pray for the Wicked,Panic! At The Disco,83,modern rock,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4
1fYNJKlLilEEBAKWDKD2vC,Neonlys,Neonlys,Ukendt Kunstner,55,danish hip hop,0.796,0.801,11,-4.673,1,0.0316,0.0267,0.0,0.0965,0.71,124.905,187013,4
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,Ready to Die (The Remaster),The Notorious B.I.G.,74,east coast hip hop,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,302760,4
4NgherJDfCXWBZBYheM4jK,WASTE,DISORDER,Kxllswxtch,78,dark trap,0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883,120429,4
0aJrYfARfCKzv6gXjhs4SZ,Upside Down,Upside Down,Jack Johnson,77,neo mellow,0.792,0.647,4,-8.314,1,0.045,0.255,0.000223,0.132,0.694,102.477,209547,4
7675gjlUZzneYiMrQ9Inx8,Mama Said,Lukas Graham (Blue Album),Lukas Graham,46,danish pop,0.748,0.867,7,-4.715,0,0.0536,0.0229,1.28e-05,0.392,0.531,84.005,206756,4
2iUXsYOEPhVqEBwsqP70rE,Youngblood,Youngblood (Deluxe),5 Seconds of Summer,82,boy band,0.597,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.276,203418,4
6EXV782Zpktyx9NvcwkYN5,Bellevue (feat. D1MA),Bellevue (feat. D1MA),Tobias Rahim,68,danish pop,0.712,0.526,8,-7.057,0,0.0973,0.128,0.0,0.116,0.529,100.016,154612,4
47zmwDbrwBD5KYL37cSVvX,Lågsus (feat. Medina),Kadavermarch,Specktors,30,dakke dak,0.57,0.452,2,-12.1,1,0.269,0.0791,0.0,0.47,0.4,89.751,212533,4
2GgxS8bUT5G25QJTsfSv0R,Burn,Halcyon Days,Ellie Goulding,65,indietronica,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,231212,4
6l75Og7UcnKVqM14tGhjD6,Not Afraid,Recovery (Deluxe Edition),Eminem,46,detroit hip hop,0.855,0.954,0,-1.19,0,0.241,0.529,0.0,0.205,0.676,114.634,248133,5
1zi7xx7UVEFkmKfv06H8x0,One Dance,Views,Drake,89,canadian hip hop,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,Starboy,The Weeknd,77,canadian contemporary r&b,0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,269187,4
4HsypsmwrhfF1hFj9xKh4o,Never Be Ourselves,Twenty-Twenty,Savannah Conley,45,pop folk,0.514,0.661,8,-7.545,0,0.0564,0.08,1.01e-05,0.0826,0.503,85.547,220773,4
2dfRNHio9RddrtPErCAPKQ,Farlig Tiger,Modgift,Djämes Braun,40,dakke dak,0.551,0.759,8,-5.234,1,0.357,0.0495,0.0,0.0627,0.857,124.454,208147,3
6s7taLMkFDBlqQ1YWHqloy,Kongens Have,Ingen Andre,TopGunn,52,danish hip hop,0.688,0.723,0,-6.657,0,0.0351,0.0102,0.0,0.236,0.355,104.051,214155,4
3xeTd0crL0NrfJQzfQ7fGF,Kun os to (feat. Pauline),Dansker,Jokeren,38,danish hip hop,0.469,0.762,10,-5.408,1,0.0652,0.00765,0.0,0.132,0.426,178.091,257893,4
04kxX891Xqb7ynQs4adU21,Uden Forsvar,De her dage,Marie Key,53,danish pop,0.792,0.66,6,-5.844,1,0.0279,0.185,4.16e-05,0.043,0.511,140.018,175093,4
7kQ5USXOqajlefGbavFfCe,Allerede Is,Emil Stabil,Emil Stabil,43,danish hip hop,0.723,0.643,2,-6.138,1,0.0437,0.00276,3.48e-05,0.356,0.478,91.002,167617,4
546QTayX6j4GcZsfTRrVnL,Remember the Name (feat. Styles of Beyond),Petrified / Remember the Name,Fort Minor,43,rap rock,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,4
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,JAY-Z,78,east coast hip hop,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,205733,4
1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,The Definition Of X: Pick Of The Litter,DMX,72,east coast hip hop,0.761,0.899,10,-3.09,0,0.183,0.0137,0.0,0.0719,0.673,95.021,217587,4
4j0l86d96e5OUXaeMzIAzq,Vengeance On My Mind (feat. Dana),Vengeance On My Mind (feat. Dana),G-Eazy,39,indie pop rap,0.496,0.786,0,-6.037,1,0.0708,0.00753,0.0,0.208,0.155,172.085,207907,4
6CN3e26iQSj1N5lomh0mfO,Like Toy Soldiers,Encore (Deluxe Version),Eminem,68,detroit hip hop,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,296880,4
4h7qcXBtaOJnmrapxoWxGf,Isis (feat. Logic),ADHD,Joyner Lucas,68,boston hip hop,0.884,0.936,1,-3.931,1,0.167,0.206,0.0,0.262,0.758,120.004,236501,4
73qbHEi2infwn7MFXneeDq,Ridin',Ridin',Chamillionaire,38,dirty south rap,0.786,0.802,11,-4.701,1,0.105,0.194,0.0,0.273,0.841,143.047,303587,4
